Unnamed: 0,title,mileage,price,distance,date_accessed
,2015 Toyota Prius c One,142026.0,12996.0,96.0,2022-10-15 08 hrs
,2015 Toyota Prius Three,127500.0,14750.0,51.0,2022-10-15 08 hrs
,2015 Toyota Prius Three,164531.0,12994.0,86.0,2022-10-15 08 hrs
,2017 Toyota Prius c One,157728.0,12995.0,75.0,2022-10-15 08 hrs
,2017 Toyota Prius c Three,136986.0,14995.0,75.0,2022-10-15 08 hrs
,2015 Toyota Prius c One,115435.0,14000.0,84.0,2022-10-15 08 hrs
,2016 Toyota Camry LE,106310.0,13588.0,79.0,2022-10-15 08 hrs
,2015 Toyota Camry LE,146595.0,12595.0,20.0,2022-10-15 08 hrs
,2014 Toyota Camry LE,125239.0,13599.0,69.0,2022-10-15 08 hrs
,2014 Toyota Camry L,171685.0,10416.0,83.0,2022-10-15 08 hrs
,2014 Toyota Camry LE,105673.0,13995.0,78.0,2022-10-15 08 hrs
,2014 Toyota Camry SE,103000.0,13769.0,11.0,2022-10-15 08 hrs
,2014 Toyota Camry SE Sport,169478.0,11375.0,91.0,2022-10-15 08 hrs
,2015 Toyota Camry LE,129947.0,13995.0,75.0,2022-10-15 08 hrs
,2014 Toyota Camry SE,173804.0,10995.0,75.0,2022-10-15 08 hrs
,2014 Toyota Camry SE,133606.0,13994.0,82.0,2022-10-15 08 hrs
,2013 Toyota Camry LE,122207.0,12995.0,97.0,2022-10-15 08 hrs
,2014 Toyota Camry SE Sport,104839.0,13995.0,75.0,2022-10-15 08 hrs
,2014 Toyota Camry SE,160741.0,10997.0,46.0,2022-10-15 08 hrs
,2013 Toyota Camry SE,136687.0,13999.0,94.0,2022-10-15 08 hrs
,2013 Toyota Camry SE,163712.0,13599.0,94.0,2022-10-15 08 hrs
,2013 Toyota Camry SE,149730.0,11995.0,11.0,2022-10-15 08 hrs
,2014 Toyota Camry SE Sport,300245.0,14000.0,93.0,2022-10-15 08 hrs
,2015 Mazda Mazda3 i Touring,136314.0,10995.0,75.0,2022-10-15 08 hrs
,2014 Mazda Mazda3 i Sport,116919.0,12998.0,87.0,2022-10-15 08 hrs
,2015 Mazda Mazda3 i Touring,89683.0,13995.0,85.0,2022-10-15 08 hrs
,2014 Mazda Mazda3 i Touring,91261.0,14990.0,,2022-10-15 08 hrs
,2014 Mazda Mazda3 i Sport,97366.0,14990.0,,2022-10-15 08 hrs
,2014 Mazda Mazda3 s Grand Touring,108951.0,14495.0,17.0,2022-10-15 08 hrs
